cliente_id,nome,segmento,cidade,estado,pais,codigo_postal,mercado,regiao
AB-165,Alan Barnes,Consumer,Hamilton,Ontario,Canada,,Canada,Canada
LB-6735,Larry Blacks,Consumer,Ruda Slaska,Silesia,Poland,,EMEA,EMEA
GA-4515,George Ashbrook,Consumer,Shkoder,Shkodër,Albania,,EMEA,EMEA
DJ-3630,Doug Jacobs,Consumer,Cairo,Al Qahirah,Egypt,,Africa,Africa
LT-6765,Larry Tron,Consumer,Durban,Kwazulu-natal,South Africa,,Africa,Africa
SG-10080,Sandra Glassco,Consumer,Dar es Salaam,Dar Es Salaam,Tanzania,,Africa,Africa
TB-11175,Thomas Boland,Corporate,Shinyanga,Shinyanga,Tanzania,,Africa,Africa
AP-915,Arthur Prichep,Consumer,Chisinau,Chisinau,Moldova,,EMEA,EMEA
ON-8715,Odella Nelson,Corporate,Batman,Batman,Turkey,,EMEA,EMEA
SB-10290,Sean Braxton,Corporate,Medina,Al Madinah,Saudi Arabia,,EMEA,EMEA
AJ-795,Anthony Johnson,Corporate,Khartoum,Khartoum,Sudan,,Africa,Africa
TP-11565,Tracy Poddar,Corporate,Targu Jiu,Gorj,Romania,,EMEA,EMEA
ML-8040,Michelle Lonsdale,Corporate,Abidjan,Lagunes,Cote d'Ivoire,,Africa,Africa
LC-6870,Lena Cacioppo,Consumer,Chelyabinsk,Chelyabinsk,Russia,,EMEA,EMEA
AB-105,Adrian Barton,Consumer,Vinnytsya,Vinnytsya,Ukraine,,EMEA,EMEA
AW-840,Anthony Witt,Consumer,Timisoara,Timis,Romania,,EMEA,EMEA
JO-5280,Jas O'Carroll,Consumer,Varna,Varna,Bulgaria,,EMEA,EMEA
ME-7320,Maria Etezadi,Home Office,Casablanca,Grand Casablanca,Morocco,,Africa,Africa
SW-10455,Shaun Weien,Consumer,Uvinza,Kigoma,Tanzania,,Africa,Africa
LP-7095,Liz Preis,Consumer,Takestan,Qazvin,Iran,,EMEA,EMEA
DW-3195,David Wiener,Corporate,Baghdad,Baghdad,Iraq,,EMEA,EMEA
SC-10770,Stewart Carmichael,Corporate,Basra,Al Basrah,Iraq,,EMEA,EMEA
HE-4800,Harold Engle,Corporate,Bistrita,Bistrita-Nasaud,Romania,,EMEA,EMEA
DL-3495,Dionis Lloyd,Corporate,Benin City,Edo,Nigeria,,Africa,Africa
EJ-4155,Eva Jacobs,Consumer,Jeddah,Makkah,Saudi Arabia,,EMEA,EMEA
JH-6180,Justin Hirsh,Consumer,Dakar,Dakar,Senegal,,Africa,Africa
DK-3150,David Kendrick,Corporate,Kherson,Kherson,Ukraine,,EMEA,EMEA
XP-11865,Xylona Preis,Consumer,Kirovohrad,Kirovohrad,Ukraine,,EMEA,EMEA
KT-6480,Kean Thornton,Consumer,Mahajanga,Boeny,Madagascar,,Africa,Africa
MB-8085,Mick Brown,Consumer,Budapest,Budapest,Hungary,,EMEA,EMEA
AR-345,Alex Russell,Corporate,Chingola,Copperbelt,Zambia,,Africa,Africa
BD-1320,Bill Donatelli,Consumer,Kerman,Kerman,Iran,,EMEA,EMEA
DP-3165,David Philippe,Consumer,Man,Dix-Huit Montagnes,Cote d'Ivoire,,Africa,Africa
KD-6495,Keith Dawkins,Corporate,Djougou,Donga,Benin,,Africa,Africa
CK-2595,Clytie Kelty,Consumer,Hamadan,Hamadan,Iran,,EMEA,EMEA
SB-10170,Sarah Bern,Consumer,Batna,Batna,Algeria,,Africa,Africa
JJ-5760,Joel Jenkins,Home Office,Tabuk,Tabuk,Saudi Arabia,,EMEA,EMEA
GH-4485,Gene Hale,Corporate,Regina,Saskatchewan,Canada,,Canada,Canada
DB-3555,Dorothy Badders,Corporate,Jeddah,Makkah,Saudi Arabia,,EMEA,EMEA
LB-6795,Laurel Beltran,Home Office,Vienna,Vienna,Austria,,EMEA,EMEA
KT-6465,Kean Takahito,Consumer,Mykolayiv,Mykolayiv,Ukraine,,EMEA,EMEA
GA-4725,Guy Armstrong,Consumer,Wadi as Sir,'Amman,Jordan,,EMEA,EMEA
DK-3090,Dave Kipp,Consumer,Ufa,Bashkortostan,Russia,,EMEA,EMEA
SS-10590,Sonia Sunley,Consumer,Kumasi,Ashanti,Ghana,,Africa,Africa
SD-10485,Shirley Daniels,Home Office,Sale,Rabat-Salé-Zemmour-Zaer,Morocco,,Africa,Africa
TS-21085,Thais Sissman,Consumer,Tegucigalpa,Francisco Morazán,Honduras,,LATAM,Central
RA-9945,Ryan Akin,Consumer,Kano,Kano,Nigeria,,Africa,Africa
JO-5145,Jack O'Briant,Corporate,Antananarivo,Analamanga,Madagascar,,Africa,Africa
LW-7215,Luke Weiss,Consumer,Casablanca,Grand Casablanca,Morocco,,Africa,Africa
RB-9645,Robert Barroso,Corporate,Barika,Batna,Algeria,,Africa,Africa
MV-7485,Mark Van Huff,Consumer,Ndola,Copperbelt,Zambia,,Africa,Africa
BW-1200,Ben Wallace,Consumer,Khartoum,Khartoum,Sudan,,Africa,Africa
CC-2610,Corey Catlett,Corporate,Myslowice,Silesia,Poland,,EMEA,EMEA
BD-1560,Brendan Dodson,Home Office,Prague,Prague,Czech Republic,,EMEA,EMEA
CS-2505,Cindy Stewart,Consumer,Quelimane,Zambezia,Mozambique,,Africa,Africa
VT-11700,Valerie Takahito,Home Office,Burgas,Burgas,Bulgaria,,EMEA,EMEA
MC-7845,Michael Chen,Consumer,Katowice,Silesia,Poland,,EMEA,EMEA
KH-6690,Kristen Hastings,Corporate,Kharkiv,Kharkiv,Ukraine,,EMEA,EMEA
VS-11820,Vivek Sundaresam,Consumer,Zlatoust,Chelyabinsk,Russia,,EMEA,EMEA
NF-8475,Neil Französisch,Home Office,Bissau,Bissau,Guinea-Bissau,,Africa,Africa
TB-11190,Thomas Brumley,Home Office,Baghdad,Baghdad,Iraq,,EMEA,EMEA
TS-11205,Thomas Seio,Corporate,Ndola,Copperbelt,Zambia,,Africa,Africa
TD-10995,Tamara Dahlen,Consumer,Izmir,Izmir,Turkey,,EMEA,EMEA
EB-3750,Edward Becker,Corporate,Sarajevo,Federation of Bosnia and Herzegovina,Bosnia and Herzegovina,,EMEA,EMEA
AH-690,Anna Häberlin,Corporate,Cairo,Al Qahirah,Egypt,,Africa,Africa
TB-11280,Toby Braunhardt,Consumer,Bamako,Bamako,Mali,,Africa,Africa
AM-705,Anne McFarland,Consumer,Mazyr,Homyel',Belarus,,EMEA,EMEA
BD-1620,Brian DeCherney,Consumer,Arbil,Arbil,Iraq,,EMEA,EMEA
KF-6285,Karen Ferguson,Home Office,Bursa,Bursa,Turkey,,EMEA,EMEA
BE-1335,Bill Eplett,Home Office,Bouake,Vallee Du Bandama,Cote d'Ivoire,,Africa,Africa
HA-4905,Helen Abelman,Consumer,Hamadan,Hamadan,Iran,,EMEA,EMEA
ND-8370,Natalie DeCherney,Consumer,Timisoara,Timis,Romania,,EMEA,EMEA
AA-645,Anna Andreadi,Consumer,Algiers,Alger,Algeria,,Africa,Africa
CC-2430,Chuck Clark,Home Office,Quchan,Razavi Khorasan,Iran,,EMEA,EMEA
PL-8925,Paul Lucas,Home Office,Ahvaz,Khuzestan,Iran,,EMEA,EMEA
SO-10335,Sean O'Donnell,Consumer,Baghdad,Baghdad,Iraq,,EMEA,EMEA
AY-555,Andy Yotov,Corporate,Cairo,Al Qahirah,Egypt,,Africa,Africa
JB-6000,Joy Bell-,Consumer,Mecca,Makkah,Saudi Arabia,,EMEA,EMEA
SN-10560,Skye Norling,Home Office,Toronto,Ontario,Canada,,Canada,Canada
AH-465,Amy Hunt,Consumer,Stellenbosch,Western Cape,South Africa,,Africa,Africa
HW-4935,Helen Wasserman,Corporate,Hrodna,Hrodna,Belarus,,EMEA,EMEA
MC-7425,Mark Cousins,Corporate,Enugu,Enugu,Nigeria,,Africa,Africa
BT-1680,Brian Thompson,Consumer,Idfu,Aswan,Egypt,,Africa,Africa
MG-7650,Matthew Grinstein,Home Office,Roodepoort,Gauteng,South Africa,,Africa,Africa
CB-2415,Christy Brittain,Consumer,Baghdad,Baghdad,Iraq,,EMEA,EMEA
CK-2760,Cyma Kinney,Corporate,Thies Nones,Thies,Senegal,,Africa,Africa
AG-330,Alex Grayson,Consumer,Kassala,Kassala,Sudan,,Africa,Africa
MK-8160,Mike Kennedy,Consumer,Cairo,Al Qahirah,Egypt,,Africa,Africa
NC-8625,Noah Childs,Corporate,Nzerekore,Nzérékoré,Guinea,,Africa,Africa
MO-7950,Michael Oakman,Consumer,Fes,Fès-Boulemane,Morocco,,Africa,Africa
HF-4995,Herbert Flentye,Consumer,Diyarbakir,Diyarbakir,Turkey,,EMEA,EMEA
SJ-10215,Sarah Jordon,Consumer,K'ut'aisi,Imereti,Georgia,,EMEA,EMEA
AO-810,Anthony O'Donnell,Corporate,North York,Ontario,Canada,,Canada,Canada
RM-9375,Raymond Messe,Consumer,Vratsa,Vratsa,Bulgaria,,EMEA,EMEA
MM-8055,Michelle Moray,Consumer,Makhachkala,Dagestan,Russia,,EMEA,EMEA
DN-3690,Duane Noonan,Consumer,Richmond Hill,Ontario,Canada,,Canada,Canada
EB-3930,Eric Barreto,Consumer,Kryvyy Rih,Dnipropetrovs'k,Ukraine,,EMEA,EMEA
NH-8610,Nicole Hansen,Corporate,North York,Ontario,Canada,,Canada,Canada
EL-3735,Ed Ludwig,Home Office,Namangan,Namangan,Uzbekistan,,EMEA,EMEA
PS-8760,Pamela Stobb,Consumer,Kikwit,Bandundu,Democratic Republic of the Congo,,Africa,Africa
ST-10530,Shui Tom,Consumer,Cairo,Al Qahirah,Egypt,,Africa,Africa
RH-9510,Rick Huthwaite,Home Office,Amman,'Amman,Jordan,,EMEA,EMEA
BD-1605,Brian Dahlen,Consumer,Holon,Tel Aviv,Israel,,EMEA,EMEA
SC-10440,Shaun Chance,Corporate,Alexandria,Al Iskandariyah,Egypt,,Africa,Africa
CG-2040,Catherine Glotzbach,Home Office,Kartal,Istanbul,Turkey,,EMEA,EMEA
TG-11310,Toby Gnade,Consumer,Bishkek,Bishkek,Kyrgyzstan,,EMEA,EMEA
FO-4305,Frank Olsen,Consumer,Chelyabinsk,Chelyabinsk,Russia,,EMEA,EMEA
CS-1950,Carlos Soltero,Consumer,Tanga,Tanga,Tanzania,,Africa,Africa
LE-6810,Laurel Elliston,Consumer,Riyadh,Ar Riyad,Saudi Arabia,,EMEA,EMEA
DR-2880,Dan Reichenbach,Corporate,Baku,Baki,Azerbaijan,,EMEA,EMEA
JR-5700,Jocasta Rupert,Consumer,Kinshasa,Kinshasa,Democratic Republic of the Congo,,Africa,Africa
MS-7710,Maurice Satty,Consumer,Baghdad,Baghdad,Iraq,,EMEA,EMEA
PM-8940,Paul MacIntyre,Consumer,Rabat,Rabat-Salé-Zemmour-Zaer,Morocco,,Africa,Africa
AZ-750,Annie Zypern,Consumer,Nampula,Nampula,Mozambique,,Africa,Africa
AA-375,Allen Armold,Consumer,Livingstone,Southern,Zambia,,Africa,Africa
FM-4290,Frank Merwin,Home Office,Gdansk,Pomerania,Poland,,EMEA,EMEA
CR-2820,Cyra Reiten,Home Office,Constantine,Constantine,Algeria,,Africa,Africa
VB-11745,Victoria Brennan,Corporate,Loubomo,Niari,Republic of the Congo,,Africa,Africa
RH-19600,Rob Haberlin,Consumer,Carol Stream,Illinois,United States,60188.0,US,Central
KH-6330,Katharine Harms,Corporate,Kharkiv,Kharkiv,Ukraine,,EMEA,EMEA
ME-7725,Max Engle,Consumer,Osh,Osh,Kyrgyzstan,,EMEA,EMEA
FA-4230,Frank Atkinson,Corporate,Donets'k,Donetsk,Ukraine,,EMEA,EMEA
GM-4455,Gary Mitchum,Home Office,Sincan,Ankara,Turkey,,EMEA,EMEA
KH-6510,Keith Herrera,Consumer,Johannesburg,Gauteng,South Africa,,Africa,Africa
CD-2790,Cynthia Delaney,Home Office,Port Elizabeth,Eastern Cape,South Africa,,Africa,Africa
NB-8580,Nicole Brennan,Corporate,Montréal,Quebec,Canada,,Canada,Canada
CS-2250,Chris Selesnick,Corporate,Benghazi,Banghazi,Libya,,Africa,Africa
SP-10920,Susan Pistek,Consumer,Angarsk,Irkutsk,Russia,,EMEA,EMEA
TH-11100,Thea Hendricks,Consumer,Sofia,Sofiya-Grad,Bulgaria,,EMEA,EMEA
DC-3285,Debra Catini,Consumer,Tamale,Northern,Ghana,,Africa,Africa
CM-2655,Corinna Mitchell,Home Office,Plovdiv,Plovdiv,Bulgaria,,EMEA,EMEA
RF-9735,Roland Fjeld,Consumer,Ahvaz,Khuzestan,Iran,,EMEA,EMEA
LH-6750,Larry Hughes,Consumer,Kinshasa,Kinshasa,Democratic Republic of the Congo,,Africa,Africa
JM-5265,Janet Molinari,Corporate,Vancouver,British Columbia,Canada,,Canada,Canada
CS-1845,Cari Sayre,Corporate,Esenyurt,Istanbul,Turkey,,EMEA,EMEA
CS-1860,Cari Schnelling,Consumer,Plovdiv,Plovdiv,Bulgaria,,EMEA,EMEA
BT-1485,Brad Thomas,Home Office,Riyadh,Ar Riyad,Saudi Arabia,,EMEA,EMEA
KB-6240,Karen Bern,Corporate,Moshi,Kilimanjaro,Tanzania,,Africa,Africa
KB-6600,Ken Brennan,Corporate,Poltava,Poltava,Ukraine,,EMEA,EMEA
LS-7230,Lycoris Saunders,Consumer,Niamey,Niamey,Niger,,Africa,Africa
MS-7365,Maribeth Schnelling,Consumer,Kinshasa,Kinshasa,Democratic Republic of the Congo,,Africa,Africa
BG-1740,Bruce Geld,Consumer,Istanbul,Istanbul,Turkey,,EMEA,EMEA
HJ-4875,Heather Jas,Home Office,Jeddah,Makkah,Saudi Arabia,,EMEA,EMEA
LR-6915,Lena Radford,Consumer,Turgutlu,Manisa,Turkey,,EMEA,EMEA
JW-6075,Julia West,Consumer,Marrakech,Marrakech-Tensift-El Haouz,Morocco,,Africa,Africa
DJ-3420,Denny Joy,Corporate,Kinshasa,Kinshasa,Democratic Republic of the Congo,,Africa,Africa
SP-10650,Stephanie Phelps,Corporate,Shiraz,Fars,Iran,,EMEA,EMEA
VM-21835,Vivian Mathis,Consumer,Friedberg,Hesse,Germany,,EU,Central
CM-1815,Candace McMahon,Corporate,Mwanza,Mwanza,Tanzania,,Africa,Africa
MH-8025,Michelle Huthwaite,Consumer,Korhogo,Savanes,Cote d'Ivoire,,Africa,Africa
RD-9480,Rick Duston,Consumer,Meknes,Meknès-Tafilalet,Morocco,,Africa,Africa
PW-9030,Pauline Webber,Corporate,Osh,Osh,Kyrgyzstan,,EMEA,EMEA
EB-4170,Evan Bailliet,Consumer,Rabat,Rabat-Salé-Zemmour-Zaer,Morocco,,Africa,Africa
SM-10950,Suzanne McNair,Corporate,Amol,Mazandaran,Iran,,EMEA,EMEA
NP-8325,Naresj Patel,Consumer,Zabol,Sistan Va Baluchestan,Iran,,EMEA,EMEA
MP-8175,Mike Pelletier,Home Office,Port Elizabeth,Eastern Cape,South Africa,,Africa,Africa
CM-2160,Charles McCrossin,Consumer,Cairo,Al Qahirah,Egypt,,Africa,Africa
NP-8700,Nora Preis,Consumer,Istanbul,Istanbul,Turkey,,EMEA,EMEA
BP-1185,Ben Peterman,Corporate,Malatya,Malatya,Turkey,,EMEA,EMEA
SW-10755,Steven Ward,Corporate,Abidjan,Lagunes,Cote d'Ivoire,,Africa,Africa
AC-450,Amy Cox,Consumer,Newcastle,Kwazulu-natal,South Africa,,Africa,Africa
SE-10110,Sanjit Engle,Consumer,Mbuji-mayi,Kasai-Oriental,Democratic Republic of the Congo,,Africa,Africa
BS-1365,Bill Shonely,Corporate,Accra,Greater Accra,Ghana,,Africa,Africa
RM-9750,Roland Murray,Consumer,Warsaw,Masovia,Poland,,EMEA,EMEA
BT-1395,Bill Tyler,Corporate,Chitungwiza,Harare,Zimbabwe,,Africa,Africa
BP-1155,Becky Pak,Consumer,Edmonton,Alberta,Canada,,Canada,Canada
GT-4635,Grant Thornton,Corporate,Benghazi,Banghazi,Libya,,Africa,Africa
CM-1935,Carlos Meador,Consumer,Lusaka,Lusaka,Zambia,,Africa,Africa
RE-9405,Ricardo Emerson,Consumer,Ardabil,Ardabil,Iran,,EMEA,EMEA
KS-6300,Karen Seio,Corporate,Khorramabad,Lorestan,Iran,,EMEA,EMEA
TS-11160,Theresa Swint,Corporate,Accra,Greater Accra,Ghana,,Africa,Africa
ML-7395,Marina Lichtenstein,Corporate,Vlore,Vlorë,Albania,,EMEA,EMEA
BF-1170,Ben Ferrer,Home Office,Ndola,Copperbelt,Zambia,,Africa,Africa
NS-8640,Noel Staavos,Corporate,Sanandaj,Kordestan,Iran,,EMEA,EMEA
RB-9570,Rob Beeghly,Consumer,Algiers,Alger,Algeria,,Africa,Africa
FM-4380,Fred McMath,Consumer,Kokshetau,Aqmola,Kazakhstan,,EMEA,EMEA
AG-300,Aleksandra Gannaway,Corporate,Lagos,Lagos,Nigeria,,Africa,Africa
SW-10350,Sean Wendt,Home Office,Baghdad,Baghdad,Iraq,,EMEA,EMEA
JR-6210,Justin Ritter,Corporate,Kinshasa,Kinshasa,Democratic Republic of the Congo,,Africa,Africa
MD-7350,Maribeth Dona,Consumer,Kigali,Kigali,Rwanda,,Africa,Africa
ML-7755,Max Ludwig,Home Office,Soweto,Gauteng,South Africa,,Africa,Africa
HA-4920,Helen Andreada,Consumer,Jerusalem,Jerusalem,Israel,,EMEA,EMEA
AS-45,Aaron Smayling,Corporate,Cape Town,Western Cape,South Africa,,Africa,Africa
BF-1215,Benjamin Farhat,Home Office,Bulawayo,Bulawayo,Zimbabwe,,Africa,Africa
LH-6900,Lena Hernandez,Consumer,Luanda,Luanda,Angola,,Africa,Africa
DP-3390,Dennis Pardue,Home Office,Johannesburg,Gauteng,South Africa,,Africa,Africa
DH-3075,Dave Hallsten,Corporate,Mombasa,Coast,Kenya,,Africa,Africa
HM-4860,Harry Marie,Corporate,Oradea,Bihor,Romania,,EMEA,EMEA
SB-10185,Sarah Brown,Consumer,Safi,Doukkala-Abda,Morocco,,Africa,Africa
RF-9840,Roy Französisch,Consumer,Qarshi,Qashqadaryo,Uzbekistan,,EMEA,EMEA
SV-10935,Susan Vittorini,Consumer,Tangerang,Jawa Barat,Indonesia,,APAC,Southeast Asia
CS-2355,Christine Sundaresam,Consumer,Pretoria,Gauteng,South Africa,,Africa,Africa
GM-4695,Greg Maxwell,Corporate,Sale,Rabat-Salé-Zemmour-Zaer,Morocco,,Africa,Africa
AT-435,Alyssa Tate,Home Office,Dire Dawa,Dire Dawa,Ethiopia,,Africa,Africa
MC-8130,Mike Caudle,Corporate,Baghdad,Baghdad,Iraq,,EMEA,EMEA
FP-4320,Frank Preis,Consumer,Termez,Surxondaryo,Uzbekistan,,EMEA,EMEA
DK-3225,Dean Katz,Corporate,Medina,Al Madinah,Saudi Arabia,,EMEA,EMEA
VG-11790,Vivek Gonzalez,Consumer,Kinshasa,Kinshasa,Democratic Republic of the Congo,,Africa,Africa
LF-7185,Luke Foster,Consumer,Lubumbashi,Katanga,Democratic Republic of the Congo,,Africa,Africa
NC-8535,Nick Crebassa,Corporate,Kinshasa,Kinshasa,Democratic Republic of the Congo,,Africa,Africa
DB-3405,Denny Blanton,Consumer,Drobeta-Turnu Severin,Mehedinti,Romania,,EMEA,EMEA
MH-8115,Mick Hernandez,Home Office,Bo,Southern,Sierra Leone,,Africa,Africa
SA-10830,Sue Ann Reed,Consumer,Bandirma,Balikesir,Turkey,,EMEA,EMEA
JK-5640,Jim Kriz,Home Office,Kryvyy Rih,Dnipropetrovs'k,Ukraine,,EMEA,EMEA
VF-11715,Vicky Freymann,Home Office,Kananga,Kasai-Occidental,Democratic Republic of the Congo,,Africa,Africa
VW-11775,Victoria Wilson,Corporate,Prague,Prague,Czech Republic,,EMEA,EMEA
SN-10710,Steve Nguyen,Home Office,Vienna,Vienna,Austria,,EMEA,EMEA
MS-7980,Michael Stewart,Corporate,Voronezh,Voronezh,Russia,,EMEA,EMEA
AD-180,Alan Dominguez,Home Office,Elazig,Elazig,Turkey,,EMEA,EMEA
MC-8100,Mick Crebagga,Consumer,Khorramabad,Lorestan,Iran,,EMEA,EMEA
JB-5925,Joni Blumstein,Consumer,Shkoder,Shkodër,Albania,,EMEA,EMEA
JC-5340,Jasper Cacioppo,Consumer,Niamey,Niamey,Niger,,Africa,Africa
MF-7665,Maureen Fritzler,Corporate,Kerman,Kerman,Iran,,EMEA,EMEA
RP-9270,Rachel Payne,Corporate,Bishkek,Bishkek,Kyrgyzstan,,EMEA,EMEA
PF-9120,Peter Fuller,Consumer,Vienna,Vienna,Austria,,EMEA,EMEA
DK-2895,Dana Kaydos,Consumer,Sale,Rabat-Salé-Zemmour-Zaer,Morocco,,Africa,Africa
RW-9630,Rob Williams,Corporate,Natitingou,Atakora,Benin,,Africa,Africa
TM-11490,Tony Molinari,Consumer,Jeddah,Makkah,Saudi Arabia,,EMEA,EMEA
Co-2640,Corey-Lock,Consumer,Agadir,Souss-Massa-Draâ,Morocco,,Africa,Africa
EM-3810,Eleni McCrary,Corporate,Nizhyn,Chernihiv,Ukraine,,EMEA,EMEA
JK-6090,Juliana Krohn,Consumer,Lagos,Lagos,Nigeria,,Africa,Africa
JH-5430,Jennifer Halladay,Consumer,Cairo,Al Qahirah,Egypt,,Africa,Africa
AR-405,Allen Rosenblatt,Corporate,Dnipropetrovs'k,Dnipropetrovs'k,Ukraine,,EMEA,EMEA
TZ-11580,Tracy Zic,Consumer,Ashgabat,Ashgabat,Turkmenistan,,EMEA,EMEA
BG-1035,Barry Gonzalez,Consumer,Panevezys,Panevezys,Lithuania,,EMEA,EMEA
PS-9045,Penelope Sewall,Home Office,Prague,Prague,Czech Republic,,EMEA,EMEA
MS-7770,Maxwell Schwartz,Consumer,Andijon,Andijan,Uzbekistan,,EMEA,EMEA
SS-10875,Sung Shariari,Consumer,Lagos,Lagos,Nigeria,,Africa,Africa
DB-2970,Darren Budd,Corporate,Bertoua,Est,Cameroon,,Africa,Africa
SS-10515,Shirley Schmidt,Home Office,Ad Diwem,White Nile,Sudan,,Africa,Africa
AW-930,Arthur Wiediger,Home Office,Arbil,Arbil,Iraq,,EMEA,EMEA
PK-8910,Paul Knutson,Home Office,Qostanay,Qostanay,Kazakhstan,,EMEA,EMEA
GM-4440,Gary McGarr,Consumer,Cairo,Al Qahirah,Egypt,,Africa,Africa
CY-2745,Craig Yedwab,Corporate,Casablanca,Grand Casablanca,Morocco,,Africa,Africa
RW-9690,Robert Waldorf,Consumer,Sanandaj,Kordestan,Iran,,EMEA,EMEA
CC-2100,Chad Cunningham,Home Office,Oran,Oran,Algeria,,Africa,Africa
KD-6345,Katherine Ducich,Consumer,Luanda,Luanda,Angola,,Africa,Africa
KN-6390,Katherine Nockton,Corporate,Dayr az Zawr,Dayr Az Zawr,Syria,,EMEA,EMEA
GT-4710,Greg Tran,Consumer,Miass,Chelyabinsk,Russia,,EMEA,EMEA
TS-11085,Thais Sissman,Consumer,Riyadh,Ar Riyad,Saudi Arabia,,EMEA,EMEA
RR-9525,Rick Reed,Corporate,Tychy,Silesia,Poland,,EMEA,EMEA
MT-7815,Meg Tillman,Consumer,Arak,Markazi,Iran,,EMEA,EMEA
JA-5970,Joseph Airdo,Consumer,Libreville,Estuaire,Gabon,,Africa,Africa
CB-2535,Claudia Bergmann,Corporate,Benin City,Edo,Nigeria,,Africa,Africa
AP-720,Anne Pryor,Home Office,Balmazujvaros,Hajdu-Bihar,Hungary,,EMEA,EMEA
SP-10860,Sung Pak,Corporate,Mohammedia,Grand Casablanca,Morocco,,Africa,Africa
IL-5100,Ivan Liston,Consumer,Al Hillah,Babil,Iraq,,EMEA,EMEA
VD-11670,Valerie Dominguez,Consumer,Bursa,Bursa,Turkey,,EMEA,EMEA
EH-3765,Edward Hooks,Corporate,Tarsus,Mersin,Turkey,,EMEA,EMEA
BS-1755,Bruce Stewart,Consumer,Port Harcourt,Rivers,Nigeria,,Africa,Africa
HL-5040,Hunter Lopez,Consumer,Jeddah,Makkah,Saudi Arabia,,EMEA,EMEA
CA-2310,Christine Abelman,Corporate,Mosul,Ninawa,Iraq,,EMEA,EMEA
AC-420,Alyssa Crouse,Corporate,Basra,Al Basrah,Iraq,,EMEA,EMEA
CC-2145,Charles Crestani,Consumer,Nairobi,Nairobi,Kenya,,Africa,Africa
KB-6585,Ken Black,Corporate,Mosul,Ninawa,Iraq,,EMEA,EMEA
JG-5115,Jack Garza,Consumer,Dakar,Dakar,Senegal,,Africa,Africa
GK-4620,Grace Kelly,Corporate,Khouribga,Chaouia-Ouardigha,Morocco,,Africa,Africa
FW-4395,Fred Wasserman,Corporate,Yaounde,Centre,Cameroon,,Africa,Africa
VM-11685,Valerie Mitchum,Home Office,Luhans'k,Luhans'k,Ukraine,,EMEA,EMEA
RB-9360,Raymond Buch,Consumer,Nairobi,Nairobi,Kenya,,Africa,Africa
AG-495,Andrew Gjertsen,Corporate,Windhoek,Khomas,Namibia,,Africa,Africa
IM-5070,Irene Maddox,Consumer,Shiraz,Fars,Iran,,EMEA,EMEA
MC-7635,Matthew Clasen,Corporate,Cairo,Al Qahirah,Egypt,,Africa,Africa
SH-10635,Stefanie Holloman,Corporate,Chisinau,Chisinau,Moldova,,EMEA,EMEA
KC-6540,Kelly Collister,Consumer,Balti,Balti,Moldova,,EMEA,EMEA
QJ-9255,Quincy Jones,Corporate,Izmir,Izmir,Turkey,,EMEA,EMEA
JK-5325,Jason Klamczynski,Corporate,Mombasa,Coast,Kenya,,Africa,Africa
AI-855,Arianne Irving,Consumer,Kahramanmaras,Kahramanmaras,Turkey,,EMEA,EMEA
SC-10095,Sanjit Chand,Consumer,Cairo,Al Qahirah,Egypt,,Africa,Africa
CT-1995,Carol Triggs,Consumer,Donets'k,Donetsk,Ukraine,,EMEA,EMEA
PJ-8835,Patrick Jones,Corporate,Calabar,Cross River,Nigeria,,Africa,Africa
JM-6195,Justin MacKendrick,Consumer,Baghdad,Baghdad,Iraq,,EMEA,EMEA
CV-2295,Christina VanderZanden,Consumer,Astana,Astana,Kazakhstan,,EMEA,EMEA
DB-3120,David Bremer,Corporate,Hamilton,Ontario,Canada,,Canada,Canada
NL-8310,Nancy Lomonaco,Home Office,Asyut,Asyut,Egypt,,Africa,Africa
BB-1545,Brenda Bowman,Corporate,Sale,Rabat-Salé-Zemmour-Zaer,Morocco,,Africa,Africa
BV-1245,Benjamin Venier,Corporate,Mashhad,Razavi Khorasan,Iran,,EMEA,EMEA
BS-1380,Bill Stewart,Corporate,Baghdad,Baghdad,Iraq,,EMEA,EMEA
KA-6525,Kelly Andreada,Consumer,Voronezh,Voronezh,Russia,,EMEA,EMEA
RB-9795,Ross Baird,Home Office,Chisinau,Chisinau,Moldova,,EMEA,EMEA
EP-3915,Emily Phan,Consumer,Huambo,Huambo,Angola,,Africa,Africa
JS-5595,Jill Stevenson,Corporate,Istanbul,Istanbul,Turkey,,EMEA,EMEA
JE-5610,Jim Epp,Corporate,Lagos,Lagos,Nigeria,,Africa,Africa
CJ-1875,Carl Jackson,Corporate,Konya,Konya,Turkey,,EMEA,EMEA
TH-11550,Tracy Hopkins,Home Office,Kisangani,Orientale,Democratic Republic of the Congo,,Africa,Africa
HR-4830,Harold Ryan,Corporate,Guelma,Guelma,Algeria,,Africa,Africa
KC-6675,Kimberly Carter,Corporate,Malatya,Malatya,Turkey,,EMEA,EMEA
LS-7200,Luke Schmidt,Corporate,Ostrava,Moravian-Silesian,Czech Republic,,EMEA,EMEA
DL-2925,Daniel Lacy,Consumer,Mecca,Makkah,Saudi Arabia,,EMEA,EMEA
WB-11850,William Brown,Consumer,Istanbul,Istanbul,Turkey,,EMEA,EMEA
SJ-10500,Shirley Jackson,Consumer,K'ut'aisi,Imereti,Georgia,,EMEA,EMEA
